movie_title,title_year,genres
Bandidas,2006,Action
Bandidas,2006,Comedy
Bandidas,2006,Crime
Bandidas,2006,Western
Freddy Got Fingered,2001,Comedy
Shanghai Knights,2003,Action
Shanghai Knights,2003,Adventure
Shanghai Knights,2003,Comedy
Gods and Generals,2003,Drama
Gods and Generals,2003,History
Gods and Generals,2003,War
Paycheck,2003,Action
Paycheck,2003,Mystery
Paycheck,2003,Sci-Fi
Paycheck,2003,Thriller
Little Women,1994,Drama
Little Women,1994,Family
Little Women,1994,Romance
Black November,2012,Action
Black November,2012,Crime
Black November,2012,Drama
Black November,2012,Thriller
Please Give,2010,Comedy
Please Give,2010,Drama
Waltz with Bashir,2008,Animation
Waltz with Bashir,2008,Biography
Waltz with Bashir,2008,Documentary
Waltz with Bashir,2008,Drama
Waltz with Bashir,2008,History
Waltz with Bashir,2008,War
Hellboy II: The Golden Army,2008,Action
Hellboy II: The Golden Army,2008,Adventure
Hellboy II: The Golden Army,2008,Fantasy
Hellboy II: The Golden Army,2008,Horror
Hellboy II: The Golden Army,2008,Sci-Fi
Indiana Jones and the Last Crusade,1989,Action
Indiana Jones and the Last Crusade,1989,Adventure
Indiana Jones and the Last Crusade,1989,Fantasy
Live Free or Die Hard,2007,Action
Live Free or Die Hard,2007,Adventure
Live Free or Die Hard,2007,Thriller
Fantasia,1940,Animation
Fantasia,1940,Family
Fantasia,1940,Fantasy
Fantasia,1940,Music
The Great Train Robbery,1979,Adventure
The Great Train Robbery,1979,Crime
The Great Train Robbery,1979,Drama
The Great Train Robbery,1979,Thriller
Sky Captain and the World of Tomorrow,2004,Action
Sky Captain and the World of Tomorrow,2004,Adventure
Sky Captain and the World of Tomorrow,2004,Mystery
Sky Captain and the World of Tomorrow,2004,Sci-Fi
Sky Captain and the World of Tomorrow,2004,Thriller
Blood Ties,2013,Crime
Blood Ties,2013,Drama
Blood Ties,2013,Thriller
Headhunters,2011,Crime
Headhunters,2011,Drama
Headhunters,2011,Thriller
Selma,2014,Biography
Selma,2014,Drama
Selma,2014,History
A Walk on the Moon,1999,Drama
Drive Hard,2014,Action
Drive Hard,2014,Comedy
Drive Hard,2014,Crime
Hotel Rwanda,2004,Drama
Hotel Rwanda,2004,History
Hotel Rwanda,2004,War
21,2008,Crime
21,2008,Drama
21,2008,Thriller
Frozen,2013,Adventure
Frozen,2013,Animation
Frozen,2013,Comedy
Frozen,2013,Family
Frozen,2013,Fantasy
Frozen,2013,Musical
The Sea Inside,2004,Biography
The Sea Inside,2004,Drama
The Sea Inside,2004,Romance
The Deported,2009,Comedy
Signed Sealed Delivered,2013,Comedy
Signed Sealed Delivered,2013,Drama
Water & Power,2013,Crime
Water & Power,2013,Drama
Dragonslayer,1981,Action
Dragonslayer,1981,Adventure
Dragonslayer,1981,Fantasy
"Buen Día, Ramón",2013,Drama
Lincoln,2012,Biography
Lincoln,2012,Drama
Lincoln,2012,History
Lincoln,2012,War
Pacific Rim,2013,Action
Pacific Rim,2013,Adventure
Pacific Rim,2013,Sci-Fi
The Diving Bell and the Butterfly,2007,Biography
The Diving Bell and the Butterfly,2007,Drama
Men in Black II,2002,Action
Men in Black II,2002,Adventure
Men in Black II,2002,Comedy
Men in Black II,2002,Family
Men in Black II,2002,Fantasy
Men in Black II,2002,Mystery
Men in Black II,2002,Sci-Fi
The Visual Bible: The Gospel of John,2003,Biography
The Visual Bible: The Gospel of John,2003,Drama
The Visual Bible: The Gospel of John,2003,History
The Hustler,1961,Drama
The Hustler,1961,Sport
The Adventures of Huck Finn,1993,Adventure
The Adventures of Huck Finn,1993,Comedy
The Adventures of Huck Finn,1993,Drama
The Adventures of Huck Finn,1993,Family
Abandon,2002,Drama
Abandon,2002,Music
Abandon,2002,Mystery
Abandon,2002,Romance
Abandon,2002,Thriller
Agent Cody Banks 2: Destination London,2004,Action
Agent Cody Banks 2: Destination London,2004,Adventure
Agent Cody Banks 2: Destination London,2004,Comedy
Agent Cody Banks 2: Destination London,2004,Family
Agent Cody Banks 2: Destination London,2004,Romance
Agent Cody Banks 2: Destination London,2004,Sci-Fi
Heli,2013,Crime
Heli,2013,Drama
Heli,2013,Romance
Babe: Pig in the City,1998,Adventure
Babe: Pig in the City,1998,Comedy
Babe: Pig in the City,1998,Drama
Babe: Pig in the City,1998,Family
Babe: Pig in the City,1998,Fantasy
Freedom Writers,2007,Biography
Freedom Writers,2007,Crime
Freedom Writers,2007,Drama
They Will Have to Kill Us First,2015,Documentary
Vanilla Sky,2001,Fantasy
Vanilla Sky,2001,Mystery
Vanilla Sky,2001,Romance
Vanilla Sky,2001,Sci-Fi
Vanilla Sky,2001,Thriller
Krampus,2015,Comedy
Krampus,2015,Fantasy
Krampus,2015,Horror
28 Days,2000,Comedy
28 Days,2000,Drama
The Mask,1994,Action
The Mask,1994,Comedy
The Mask,1994,Crime
The Mask,1994,Fantasy
Remember Me,2010,Drama
Remember Me,2010,Romance
The Emperor's New Groove,2000,Adventure
The Emperor's New Groove,2000,Animation
The Emperor's New Groove,2000,Comedy
The Emperor's New Groove,2000,Family
The Emperor's New Groove,2000,Fantasy
"Mystery, Alaska",1999,Comedy
"Mystery, Alaska",1999,Drama
"Mystery, Alaska",1999,Sport
Re-Kill,2015,Action
Re-Kill,2015,Horror
Deadline - U.S.A.,1952,Crime
Deadline - U.S.A.,1952,Drama
Deadline - U.S.A.,1952,Film-Noir
A Sound of Thunder,2005,Action
A Sound of Thunder,2005,Adventure
A Sound of Thunder,2005,Horror
A Sound of Thunder,2005,Sci-Fi
A Sound of Thunder,2005,Thriller
Kung Fu Killer,2014,Action
Kung Fu Killer,2014,Drama
A Funny Thing Happened on the Way to the Forum,1966,Comedy
A Funny Thing Happened on the Way to the Forum,1966,Musical
Thunder and the House of Magic,2013,Adventure
Thunder and the House of Magic,2013,Animation
Thunder and the House of Magic,2013,Comedy
Thunder and the House of Magic,2013,Family
Thunder and the House of Magic,2013,Fantasy
Jaws: The Revenge,1987,Adventure
Jaws: The Revenge,1987,Horror
Jaws: The Revenge,1987,Thriller
Before Sunrise,1995,Drama
Before Sunrise,1995,Romance
The Hunger Games: Mockingjay - Part 1,2014,Adventure
The Hunger Games: Mockingjay - Part 1,2014,Sci-Fi
The Hunger Games: Mockingjay - Part 1,2014,Thriller
Crocodile Dundee,1986,Adventure
Crocodile Dundee,1986,Comedy
Journey from the Fall,2006,Drama
Nacho Libre,2006,Comedy
Nacho Libre,2006,Family
Nacho Libre,2006,Sport
Our Brand Is Crisis,2015,Comedy
Our Brand Is Crisis,2015,Drama
"Synecdoche, New York",2008,Comedy
"Synecdoche, New York",2008,Drama
"Synecdoche, New York",2008,Romance
"Run, Hide, Die",2012,Horror
"Run, Hide, Die",2012,Thriller
Double Impact,1991,Action
Double Impact,1991,Crime
Stargate: The Ark of Truth,2008,Action
Stargate: The Ark of Truth,2008,Adventure
Stargate: The Ark of Truth,2008,Drama
Stargate: The Ark of Truth,2008,Fantasy
Stargate: The Ark of Truth,2008,Sci-Fi
Charlie Wilson's War,2007,Biography
Charlie Wilson's War,2007,Comedy
Charlie Wilson's War,2007,Drama
Charlie Wilson's War,2007,History
Proof of Life,2000,Action
Proof of Life,2000,Drama
Proof of Life,2000,Thriller
Pirates of the Caribbean: The Curse of the Black Pearl,2003,Action
Pirates of the Caribbean: The Curse of the Black Pearl,2003,Adventure
Pirates of the Caribbean: The Curse of the Black Pearl,2003,Fantasy
Robots,2005,Adventure
Robots,2005,Animation
Robots,2005,Comedy
Robots,2005,Family
Robots,2005,Sci-Fi
Jekyll and Hyde... Together Again,1982,Comedy
Jekyll and Hyde... Together Again,1982,Music
Jekyll and Hyde... Together Again,1982,Sci-Fi
Back to the Future Part III,1990,Adventure
Back to the Future Part III,1990,Comedy
Back to the Future Part III,1990,Sci-Fi
Back to the Future Part III,1990,Western
Cecil B. DeMented,2000,Comedy
Cecil B. DeMented,2000,Crime
Cecil B. DeMented,2000,Thriller
Gabriela,1983,Comedy
Gabriela,1983,Drama
Gabriela,1983,Romance
My Life in Ruins,2009,Comedy
My Life in Ruins,2009,Romance
Compliance,2012,Biography
Compliance,2012,Crime
Compliance,2012,Drama
Compliance,2012,Thriller
A Farewell to Arms,1932,Drama
A Farewell to Arms,1932,Romance
A Farewell to Arms,1932,War
Star Wars: Episode VI - Return of the Jedi,1983,Action
Star Wars: Episode VI - Return of the Jedi,1983,Adventure
Star Wars: Episode VI - Return of the Jedi,1983,Fantasy
Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi
Johnson Family Vacation,2004,Comedy
The Blue Room,2014,Crime
The Blue Room,2014,Romance
The Blue Room,2014,Thriller
Saved!,2004,Comedy
Saved!,2004,Drama
Confidence,2003,Crime
Confidence,2003,Thriller
Absolute Power,1997,Action
Absolute Power,1997,Crime
Absolute Power,1997,Drama
Absolute Power,1997,Thriller
Spider,2002,Drama
Spider,2002,Mystery
Spider,2002,Thriller
The Velocity of Gary,1998,Comedy
The Velocity of Gary,1998,Drama
The Velocity of Gary,1998,Romance
Osama,2003,Drama
Zodiac,2007,Crime
Zodiac,2007,Drama
Zodiac,2007,History
Zodiac,2007,Mystery
Zodiac,2007,Thriller
I'm Not There.,2007,Biography
I'm Not There.,2007,Drama
I'm Not There.,2007,Music
Final Destination,2000,Horror
Final Destination,2000,Thriller
Lake Placid,1999,Action
Lake Placid,1999,Comedy
Lake Placid,1999,Horror
Sweet Sweetback's Baadasssss Song,1971,Crime
Sweet Sweetback's Baadasssss Song,1971,Drama
Sweet Sweetback's Baadasssss Song,1971,Thriller
In the Bedroom,2001,Crime
In the Bedroom,2001,Drama
Growing Up Smith,2015,Comedy
Growing Up Smith,2015,Drama
Growing Up Smith,2015,Family
The Adjustment Bureau,2011,Romance
The Adjustment Bureau,2011,Sci-Fi
The Adjustment Bureau,2011,Thriller
The Assassin,2015,Action
The Assassin,2015,Drama
American Wedding,2003,Comedy
American Wedding,2003,Romance
Things to Do in Denver When You're Dead,1995,Crime
Things to Do in Denver When You're Dead,1995,Drama
Basic Instinct 2,2006,Crime
Basic Instinct 2,2006,Mystery
Basic Instinct 2,2006,Thriller
Twixt,2011,Comedy
Twixt,2011,Fantasy
Twixt,2011,Horror
Twixt,2011,Mystery
Ghost Rider: Spirit of Vengeance,2011,Action
Ghost Rider: Spirit of Vengeance,2011,Fantasy
Ghost Rider: Spirit of Vengeance,2011,Thriller
What's the Worst That Could Happen?,2001,Comedy
What's the Worst That Could Happen?,2001,Crime
The Misfits,1961,Drama
The Misfits,1961,Romance
The Misfits,1961,Western
She's the One,1996,Comedy
She's the One,1996,Drama
She's the One,1996,Romance
Michael Collins,1996,Biography
Michael Collins,1996,Drama
Michael Collins,1996,Thriller
Michael Collins,1996,War
Funny Ha Ha,2002,Comedy
Funny Ha Ha,2002,Drama
Queen of the Damned,2002,Drama
Queen of the Damned,2002,Fantasy
Queen of the Damned,2002,Horror
Ghost Rider,2007,Action
Ghost Rider,2007,Fantasy
Ghost Rider,2007,Thriller
Titan A.E.,2000,Action
Titan A.E.,2000,Adventure
Titan A.E.,2000,Animation
Titan A.E.,2000,Family
Titan A.E.,2000,Sci-Fi
August,2011,Drama
August,2011,Romance
Walk the Line,2005,Biography
Walk the Line,2005,Drama
Walk the Line,2005,Music
Walk the Line,2005,Romance
American Pie 2,2001,Comedy
Another Happy Day,2011,Comedy
Another Happy Day,2011,Drama
Air Bud,1997,Comedy
Air Bud,1997,Drama
Air Bud,1997,Family
Air Bud,1997,Sport
Shattered Glass,2003,Drama
Shattered Glass,2003,History
Arthur and the Invisibles,2006,Adventure
Arthur and the Invisibles,2006,Animation
Arthur and the Invisibles,2006,Family
Arthur and the Invisibles,2006,Fantasy
Beverly Hills Cop,1984,Action
Beverly Hills Cop,1984,Comedy
Beverly Hills Cop,1984,Crime
Back to the Future Part II,1989,Adventure
Back to the Future Part II,1989,Comedy
Back to the Future Part II,1989,Sci-Fi
Cars,2006,Adventure
Cars,2006,Animation
Cars,2006,Comedy
Cars,2006,Family
Cars,2006,Sport
Mr. Popper's Penguins,2011,Comedy
Mr. Popper's Penguins,2011,Family
Mr. Popper's Penguins,2011,Fantasy
Jennifer's Body,2009,Comedy
Jennifer's Body,2009,Fantasy
Jennifer's Body,2009,Horror
Girl House,2014,Horror
Girl House,2014,Thriller
Highlander: The Final Dimension,1994,Action
Highlander: The Final Dimension,1994,Fantasy
Highlander: The Final Dimension,1994,Romance
Highlander: The Final Dimension,1994,Sci-Fi
Grosse Pointe Blank,1997,Action
Grosse Pointe Blank,1997,Comedy
Grosse Pointe Blank,1997,Crime
Grosse Pointe Blank,1997,Romance
Grosse Pointe Blank,1997,Thriller
The Polar Express,2004,Adventure
The Polar Express,2004,Animation
The Polar Express,2004,Family
The Polar Express,2004,Fantasy
Faith Connections,2013,Biography
Faith Connections,2013,Documentary
Faith Connections,2013,Drama
The Slaughter Rule,2002,Drama
The Slaughter Rule,2002,Sport
Crossover,2006,Action
Crossover,2006,Sport
A Walk Among the Tombstones,2014,Crime
A Walk Among the Tombstones,2014,Drama
A Walk Among the Tombstones,2014,Mystery
A Walk Among the Tombstones,2014,Thriller
This Means War,2012,Action
This Means War,2012,Comedy
This Means War,2012,Romance
Money Monster,2016,Crime
Money Monster,2016,Drama
Money Monster,2016,Thriller
Ouija,2014,Fantasy
Ouija,2014,Horror
Mr. Smith Goes to Washington,1939,Comedy
Mr. Smith Goes to Washington,1939,Drama
200 Cigarettes,1999,Comedy
200 Cigarettes,1999,Drama
200 Cigarettes,1999,Romance
Blue Valentine,2010,Drama
Blue Valentine,2010,Romance
Showgirls,1995,Drama
American Ninja 2: The Confrontation,1987,Action
American Ninja 2: The Confrontation,1987,Drama
The Kite Runner,2007,Drama
Superman II,1980,Action
Superman II,1980,Adventure
Superman II,1980,Romance
Superman II,1980,Sci-Fi
Trash,2014,Adventure
Trash,2014,Crime
Trash,2014,Drama
Trash,2014,Mystery
Trash,2014,Thriller
A Room with a View,1985,Drama
A Room with a View,1985,Romance
Stick It,2006,Comedy
Stick It,2006,Drama
Stick It,2006,Sport
Edge of Tomorrow,2014,Action
Edge of Tomorrow,2014,Adventure
Edge of Tomorrow,2014,Sci-Fi
Chappie,2015,Action
Chappie,2015,Crime
Chappie,2015,Drama
Chappie,2015,Sci-Fi
Chappie,2015,Thriller
Did You Hear About the Morgans?,2009,Comedy
Did You Hear About the Morgans?,2009,Drama
Did You Hear About the Morgans?,2009,Romance
10th & Wolf,2006,Crime
10th & Wolf,2006,Drama
10th & Wolf,2006,Thriller
Krush Groove,1985,Comedy
Krush Groove,1985,Drama
Krush Groove,1985,Music
The World Is Mine,2015,Drama
Narc,2002,Crime
Narc,2002,Drama
Narc,2002,Mystery
Narc,2002,Thriller
Mortal Kombat,1995,Action
Mortal Kombat,1995,Adventure
Mortal Kombat,1995,Fantasy
Mortal Kombat,1995,Sci-Fi
Mortal Kombat,1995,Thriller
The Crow,1994,Action
The Crow,1994,Drama
The Crow,1994,Fantasy
Born of War,2014,Action
Born of War,2014,Drama
Born of War,2014,Thriller
Born of War,2014,War
Meteor,1979,Action
Meteor,1979,Drama
Meteor,1979,Sci-Fi
Meteor,1979,Thriller
Glory,1989,Drama
Glory,1989,History
Glory,1989,War
The Haunting in Connecticut 2: Ghosts of Georgia,2013,Drama
The Haunting in Connecticut 2: Ghosts of Georgia,2013,Horror
The Haunting in Connecticut 2: Ghosts of Georgia,2013,Mystery
The Haunting in Connecticut 2: Ghosts of Georgia,2013,Thriller
Traffic,2000,Crime
Traffic,2000,Drama
Traffic,2000,Thriller
The Artist,2011,Comedy
The Artist,2011,Drama
The Artist,2011,Romance
Super Size Me,2004,Comedy
Super Size Me,2004,Documentary
Super Size Me,2004,Drama
The Greatest Movie Ever Sold,2011,Comedy
The Greatest Movie Ever Sold,2011,Documentary
Dysfunctional Friends,2012,Comedy
Dysfunctional Friends,2012,Drama
All That Jazz,1979,Comedy
All That Jazz,1979,Drama
All That Jazz,1979,Music
All That Jazz,1979,Musical
Need for Speed,2014,Action
Need for Speed,2014,Crime
Need for Speed,2014,Drama
Need for Speed,2014,Thriller
"Food, Inc.",2008,Documentary
High Noon,1952,Thriller
High Noon,1952,Western
On the Road,2012,Adventure
On the Road,2012,Drama
Groove,2000,Drama
Groove,2000,Music
The Croods,2013,Adventure
The Croods,2013,Animation
The Croods,2013,Comedy
The Croods,2013,Family
The Croods,2013,Fantasy
Parental Guidance,2012,Comedy
Parental Guidance,2012,Family
Obvious Child,2014,Comedy
Obvious Child,2014,Drama
The Color Purple,1985,Drama
Harper,1966,Action
Harper,1966,Crime
Harper,1966,Drama
Harper,1966,Mystery
Harper,1966,Thriller
Along Came Polly,2004,Comedy
Along Came Polly,2004,Romance
Begin Again,2013,Drama
Begin Again,2013,Music
Dances with Wolves,1990,Adventure
Dances with Wolves,1990,Drama
Dances with Wolves,1990,Western
Cinderella Man,2005,Biography
Cinderella Man,2005,Drama
Cinderella Man,2005,Sport
Malibu's Most Wanted,2003,Comedy
Malibu's Most Wanted,2003,Crime
The Boys from Brazil,1978,Drama
The Boys from Brazil,1978,Thriller
Red Dog,2011,Biography
Red Dog,2011,Comedy
Red Dog,2011,Drama
Red Dog,2011,Family
Red Dog,2011,Romance
Valley of the Wolves: Iraq,2006,Action
Valley of the Wolves: Iraq,2006,Adventure
Alien Uprising,2012,Comedy
Alien Uprising,2012,Sci-Fi
Catch a Fire,2006,Biography
Catch a Fire,2006,Drama
Catch a Fire,2006,History
Year One,2009,Adventure
Year One,2009,Comedy
D.E.B.S.,2004,Action
D.E.B.S.,2004,Comedy
D.E.B.S.,2004,Romance
Steve Jobs,2015,Biography
Steve Jobs,2015,Drama
Nurse 3D,2013,Horror
Nurse 3D,2013,Thriller
The Ridges,2011,Drama
The Ridges,2011,Horror
The Ridges,2011,Thriller
Queen Crab,2015,Action
Queen Crab,2015,Sci-Fi
Queen Crab,2015,Thriller
1982,2013,Drama
Trance,2013,Crime
Trance,2013,Drama
Trance,2013,Mystery
Trance,2013,Thriller
You Got Served: Beat the World,2011,Drama
You Got Served: Beat the World,2011,Music
A Nightmare on Elm Street 2: Freddy's Revenge,1985,Fantasy
A Nightmare on Elm Street 2: Freddy's Revenge,1985,Horror
Deconstructing Harry,1997,Comedy
Crank: High Voltage,2009,Action
Crank: High Voltage,2009,Crime
Crank: High Voltage,2009,Sci-Fi
Crank: High Voltage,2009,Thriller
"War, Inc.",2008,Action
"War, Inc.",2008,Comedy
"War, Inc.",2008,Thriller
The Good Thief,2002,Action
The Good Thief,2002,Crime
The Good Thief,2002,Drama
The Good Thief,2002,Romance
The Good Thief,2002,Thriller
The Four Feathers,2002,Adventure
The Four Feathers,2002,Drama
The Four Feathers,2002,Romance
The Four Feathers,2002,War
Deadpool,2016,Action
Deadpool,2016,Adventure
Deadpool,2016,Comedy
Deadpool,2016,Romance
Deadpool,2016,Sci-Fi
Beer League,2006,Comedy
Beer League,2006,Sport
The Thomas Crown Affair,1999,Crime
The Thomas Crown Affair,1999,Romance
The Thomas Crown Affair,1999,Thriller
Fantastic Mr. Fox,2009,Adventure
Fantastic Mr. Fox,2009,Animation
Fantastic Mr. Fox,2009,Comedy
Fantastic Mr. Fox,2009,Crime
Fantastic Mr. Fox,2009,Family
From Justin to Kelly,2003,Comedy
From Justin to Kelly,2003,Musical
From Justin to Kelly,2003,Romance
Soul Surfer,2011,Biography
Soul Surfer,2011,Drama
Soul Surfer,2011,Family
Soul Surfer,2011,Sport
Green Lantern,2011,Action
Green Lantern,2011,Adventure
Green Lantern,2011,Sci-Fi
A Tale of Three Cities,2015,Drama
Oldboy,2003,Drama
Oldboy,2003,Mystery
Oldboy,2003,Thriller
Jawbreaker,1999,Comedy
Jawbreaker,1999,Crime
Jawbreaker,1999,Thriller
Gangster Squad,2013,Action
