facenumber_in_poster,content_rating,num_critic_for_reviews,movie_imdb_link,num_user_for_reviews,num_voted_users,imdb_score
0,PG-13,72,http://www.imdb.com/title/tt0113855/?ref_=fn_tt_tt_1,283,81783,5.8
0,R,118,http://www.imdb.com/title/tt0109506/?ref_=fn_tt_tt_1,545,136580,7.6
3,R,8,http://www.imdb.com/title/tt1554921/?ref_=fn_tt_tt_1,3,237,4.4
7,PG,42,http://www.imdb.com/title/tt0079550/?ref_=fn_tt_tt_1,90,5237,4.9
3,R,60,http://www.imdb.com/title/tt0097441/?ref_=fn_tt_tt_1,730,203777,7.9
0,R,79,http://www.imdb.com/title/tt1457765/?ref_=fn_tt_tt_1,57,13167,5.3
0,R,223,http://www.imdb.com/title/tt0181865/?ref_=fn_tt_tt_1,867,170684,7.6
0,PG-13,576,http://www.imdb.com/title/tt1655442/?ref_=fn_tt_tt_1,583,190030,8
2,PG,193,http://www.imdb.com/title/tt0390521/?ref_=fn_tt_tt_1,404,85028,7.3
1,PG-13,130,http://www.imdb.com/title/tt1743720/?ref_=fn_tt_tt_1,45,13223,6.6
13,Not Rated,4,http://www.imdb.com/title/tt1653002/?ref_=fn_tt_tt_1,8,686,5.4
0,R,84,http://www.imdb.com/title/tt0078754/?ref_=fn_tt_tt_1,146,19228,7.8
1,PG-13,327,http://www.imdb.com/title/tt2369135/?ref_=fn_tt_tt_1,346,136954,6.5
0,PG,120,http://www.imdb.com/title/tt1286537/?ref_=fn_tt_tt_1,183,42389,7.9
0,PG,153,http://www.imdb.com/title/tt0044706/?ref_=fn_tt_tt_1,333,80193,8.1
4,R,252,http://www.imdb.com/title/tt0337692/?ref_=fn_tt_tt_1,128,33107,6.1
0,R,46,http://www.imdb.com/title/tt0212974/?ref_=fn_tt_tt_1,74,3562,6.5
3,PG,257,http://www.imdb.com/title/tt0481499/?ref_=fn_tt_tt_1,195,150618,7.3
5,PG,139,http://www.imdb.com/title/tt1047540/?ref_=fn_tt_tt_1,107,21176,6.1
1,R,155,http://www.imdb.com/title/tt2910274/?ref_=fn_tt_tt_1,73,16594,6.8
0,PG-13,70,http://www.imdb.com/title/tt0088939/?ref_=fn_tt_tt_1,199,60988,7.8
1,Not Rated,22,http://www.imdb.com/title/tt0060490/?ref_=fn_tt_tt_1,74,5941,7
1,PG-13,108,http://www.imdb.com/title/tt0343135/?ref_=fn_tt_tt_1,268,106909,5.9
1,R,283,http://www.imdb.com/title/tt1980929/?ref_=fn_tt_tt_1,182,99430,7.4
1,PG-13,92,http://www.imdb.com/title/tt0099348/?ref_=fn_tt_tt_1,382,186485,8
0,PG-13,201,http://www.imdb.com/title/tt0352248/?ref_=fn_tt_tt_1,529,148238,8
3,PG-13,37,http://www.imdb.com/title/tt0328099/?ref_=fn_tt_tt_1,87,15939,5.1
3,R,55,http://www.imdb.com/title/tt0077269/?ref_=fn_tt_tt_1,123,20660,7
0,PG,54,http://www.imdb.com/title/tt0803061/?ref_=fn_tt_tt_1,80,13003,7.5
3,,16,http://www.imdb.com/title/tt0493264/?ref_=fn_tt_tt_1,159,14486,6
0,R,20,http://www.imdb.com/title/tt2040578/?ref_=fn_tt_tt_1,82,2753,3.1
3,PG-13,108,http://www.imdb.com/title/tt0437232/?ref_=fn_tt_tt_1,59,9334,6.7
2,PG-13,170,http://www.imdb.com/title/tt1045778/?ref_=fn_tt_tt_1,203,76770,4.9
3,PG-13,50,http://www.imdb.com/title/tt0367631/?ref_=fn_tt_tt_1,135,12188,5.3
0,R,412,http://www.imdb.com/title/tt2080374/?ref_=fn_tt_tt_1,307,93548,7.2
0,R,129,http://www.imdb.com/title/tt1913166/?ref_=fn_tt_tt_1,75,7286,4.6
0,,,http://www.imdb.com/title/tt1781935/?ref_=fn_tt_tt_1,8,125,3
0,,18,http://www.imdb.com/title/tt2319456/?ref_=fn_tt_tt_1,18,48,4.5
4,R,6,http://www.imdb.com/title/tt2388621/?ref_=fn_tt_tt_1,3,122,7.1
0,R,393,http://www.imdb.com/title/tt1924429/?ref_=fn_tt_tt_1,424,185280,7
0,PG-13,5,http://www.imdb.com/title/tt1568139/?ref_=fn_tt_tt_1,11,1642,4.5
0,R,138,http://www.imdb.com/title/tt0089686/?ref_=fn_tt_tt_1,327,43485,5.4
2,R,104,http://www.imdb.com/title/tt0118954/?ref_=fn_tt_tt_1,131,35586,7.4
0,R,150,http://www.imdb.com/title/tt1121931/?ref_=fn_tt_tt_1,223,112516,6.2
3,R,79,http://www.imdb.com/title/tt0884224/?ref_=fn_tt_tt_1,112,20008,5.7
0,R,105,http://www.imdb.com/title/tt0281820/?ref_=fn_tt_tt_1,103,9004,6.6
2,PG-13,105,http://www.imdb.com/title/tt0240510/?ref_=fn_tt_tt_1,215,28130,6.5
0,R,579,http://www.imdb.com/title/tt1431045/?ref_=fn_tt_tt_1,1058,479047,8.1
2,R,20,http://www.imdb.com/title/tt0453453/?ref_=fn_tt_tt_1,53,6930,6
0,R,152,http://www.imdb.com/title/tt0155267/?ref_=fn_tt_tt_1,419,73068,6.8
0,PG,335,http://www.imdb.com/title/tt0432283/?ref_=fn_tt_tt_1,245,139114,7.8
2,PG,60,http://www.imdb.com/title/tt0339034/?ref_=fn_tt_tt_1,304,23606,2.1
1,PG,110,http://www.imdb.com/title/tt1596346/?ref_=fn_tt_tt_1,114,35514,7.1
2,PG-13,436,http://www.imdb.com/title/tt1133985/?ref_=fn_tt_tt_1,550,223393,5.6
1,,6,http://www.imdb.com/title/tt3682770/?ref_=fn_tt_tt_1,6,117,6.2
0,R,305,http://www.imdb.com/title/tt0364569/?ref_=fn_tt_tt_1,809,356181,8.4
3,R,49,http://www.imdb.com/title/tt0155776/?ref_=fn_tt_tt_1,183,18711,5.4
3,R,415,http://www.imdb.com/title/tt1321870/?ref_=fn_tt_tt_1,264,173530,6.7
4,PG-13,132,http://www.imdb.com/title/tt1666801/?ref_=fn_tt_tt_1,116,51326,6.5
0,R,76,http://www.imdb.com/title/tt0242193/?ref_=fn_tt_tt_1,336,29424,7
1,R,173,http://www.imdb.com/title/tt0430922/?ref_=fn_tt_tt_1,170,195255,6.9
2,R,35,http://www.imdb.com/title/tt0345551/?ref_=fn_tt_tt_1,252,14580,7.2
1,R,152,http://www.imdb.com/title/tt0398712/?ref_=fn_tt_tt_1,220,65979,6.3
3,R,43,http://www.imdb.com/title/tt0106246/?ref_=fn_tt_tt_1,112,38949,7.1
1,R,82,http://www.imdb.com/title/tt0285861/?ref_=fn_tt_tt_1,83,10585,7.2
0,PG-13,158,http://www.imdb.com/title/tt0257516/?ref_=fn_tt_tt_1,325,26126,5
0,R,167,http://www.imdb.com/title/tt0301470/?ref_=fn_tt_tt_1,316,45102,5.6
2,PG-13,185,http://www.imdb.com/title/tt1578275/?ref_=fn_tt_tt_1,141,43709,5.3
1,PG-13,568,http://www.imdb.com/title/tt3659388/?ref_=fn_tt_tt_1,1023,472488,8.1
2,PG-13,191,http://www.imdb.com/title/tt3622592/?ref_=fn_tt_tt_1,160,63390,6.4
6,,100,http://www.imdb.com/title/tt1077262/?ref_=fn_tt_tt_1,32,4999,7.4
2,R,208,http://www.imdb.com/title/tt0468489/?ref_=fn_tt_tt_1,189,70885,7.2
2,R,136,http://www.imdb.com/title/tt1233192/?ref_=fn_tt_tt_1,59,5013,5.7
1,PG-13,294,http://www.imdb.com/title/tt0167261/?ref_=fn_tt_tt_1,2417,1100446,8.7
,PG-13,371,http://www.imdb.com/title/tt3567288/?ref_=fn_tt_tt_1,455,65299,6.2
2,R,375,http://www.imdb.com/title/tt1232829/?ref_=fn_tt_tt_1,345,408302,7.2
1,R,192,http://www.imdb.com/title/tt0187393/?ref_=fn_tt_tt_1,1144,207613,7.1
3,R,12,http://www.imdb.com/title/tt2024506/?ref_=fn_tt_tt_1,20,3605,5.7
6,,5,http://www.imdb.com/title/tt1681370/?ref_=fn_tt_tt_1,1,101,7.6
1,R,50,http://www.imdb.com/title/tt0484111/?ref_=fn_tt_tt_1,39,7519,5.9
4,PG-13,121,http://www.imdb.com/title/tt0804505/?ref_=fn_tt_tt_1,50,8014,6.3
2,R,145,http://www.imdb.com/title/tt1226271/?ref_=fn_tt_tt_1,75,32307,7.6
1,PG-13,110,http://www.imdb.com/title/tt0120633/?ref_=fn_tt_tt_1,181,23302,6.5
1,R,183,http://www.imdb.com/title/tt0421082/?ref_=fn_tt_tt_1,143,51353,7.7
1,PG,99,http://www.imdb.com/title/tt0088323/?ref_=fn_tt_tt_1,284,99557,7.4
1,R,110,http://www.imdb.com/title/tt0436613/?ref_=fn_tt_tt_1,70,9037,7.8
0,,8,http://www.imdb.com/title/tt0127302/?ref_=fn_tt_tt_1,7,336,6.3
2,PG-13,86,http://www.imdb.com/title/tt0282687/?ref_=fn_tt_tt_1,128,19364,5.8
0,Not Rated,17,http://www.imdb.com/title/tt0092695/?ref_=fn_tt_tt_1,62,19650,7.3
1,PG-13,209,http://www.imdb.com/title/tt0203009/?ref_=fn_tt_tt_1,2319,224013,7.6
0,R,222,http://www.imdb.com/title/tt0200465/?ref_=fn_tt_tt_1,189,152247,7.3
2,PG-13,148,http://www.imdb.com/title/tt1078588/?ref_=fn_tt_tt_1,184,74476,7.4
0,Approved,15,http://www.imdb.com/title/tt0046949/?ref_=fn_tt_tt_1,67,2498,6.6
1,R,65,http://www.imdb.com/title/tt0090327/?ref_=fn_tt_tt_1,74,4288,5.7
1,R,155,http://www.imdb.com/title/tt0183505/?ref_=fn_tt_tt_1,481,185878,6.5
5,R,21,http://www.imdb.com/title/tt0162348/?ref_=fn_tt_tt_1,26,2631,7.6
0,PG,288,http://www.imdb.com/title/tt0892769/?ref_=fn_tt_tt_1,492,485430,8.2
0,R,232,http://www.imdb.com/title/tt0907657/?ref_=fn_tt_tt_1,329,90827,7.9
0,R,93,http://www.imdb.com/title/tt0923600/?ref_=fn_tt_tt_1,40,3507,6
0,PG-13,58,http://www.imdb.com/title/tt0297162/?ref_=fn_tt_tt_1,132,12263,4.6
1,R,61,http://www.imdb.com/title/tt0480011/?ref_=fn_tt_tt_1,44,5747,5.6
3,R,358,http://www.imdb.com/title/tt2302755/?ref_=fn_tt_tt_1,698,203154,6.5
0,R,433,http://www.imdb.com/title/tt2872732/?ref_=fn_tt_tt_1,918,327367,6.4
0,R,264,http://www.imdb.com/title/tt1179891/?ref_=fn_tt_tt_1,268,45603,5.5
,PG-13,645,http://www.imdb.com/title/tt0903624/?ref_=fn_tt_tt_1,1367,637246,7.9
3,PG-13,61,http://www.imdb.com/title/tt0189192/?ref_=fn_tt_tt_1,98,15130,5.8
1,PG,124,http://www.imdb.com/title/tt0482546/?ref_=fn_tt_tt_1,142,23864,7
3,R,81,http://www.imdb.com/title/tt1042877/?ref_=fn_tt_tt_1,90,15412,7
5,Unrated,14,http://www.imdb.com/title/tt0486751/?ref_=fn_tt_tt_1,15,1010,5.8
1,R,155,http://www.imdb.com/title/tt0137363/?ref_=fn_tt_tt_1,591,69980,7.2
0,R,237,http://www.imdb.com/title/tt0419706/?ref_=fn_tt_tt_1,814,88146,5.2
0,PG-13,354,http://www.imdb.com/title/tt0800080/?ref_=fn_tt_tt_1,643,326286,6.8
1,PG,72,http://www.imdb.com/title/tt0099422/?ref_=fn_tt_tt_1,164,47819,6.1
15,PG,104,http://www.imdb.com/title/tt0349205/?ref_=fn_tt_tt_1,288,75152,5.8
1,R,159,http://www.imdb.com/title/tt0808526/?ref_=fn_tt_tt_1,37,5465,6.5
0,PG,194,http://www.imdb.com/title/tt0389790/?ref_=fn_tt_tt_1,206,105902,6.2
0,PG-13,198,http://www.imdb.com/title/tt0163025/?ref_=fn_tt_tt_1,1236,219501,5.9
1,R,25,http://www.imdb.com/title/tt0081375/?ref_=fn_tt_tt_1,60,18140,6.1
6,R,129,http://www.imdb.com/title/tt2243537/?ref_=fn_tt_tt_1,107,34620,5.1
1,R,457,http://www.imdb.com/title/tt1637725/?ref_=fn_tt_tt_1,623,471644,7
0,PG,36,http://www.imdb.com/title/tt0107120/?ref_=fn_tt_tt_1,132,60494,6.7
1,PG-13,300,http://www.imdb.com/title/tt0316654/?ref_=fn_tt_tt_1,1303,411164,7.3
1,PG-13,206,http://www.imdb.com/title/tt1758692/?ref_=fn_tt_tt_1,150,46813,6.7
0,R,223,http://www.imdb.com/title/tt0118583/?ref_=fn_tt_tt_1,656,170179,6.3
2,PG-13,45,http://www.imdb.com/title/tt0116999/?ref_=fn_tt_tt_1,71,20163,6.7
3,PG,274,http://www.imdb.com/title/tt0304141/?ref_=fn_tt_tt_1,1504,382255,7.8
1,PG,321,http://www.imdb.com/title/tt2180411/?ref_=fn_tt_tt_1,779,101178,6
2,PG-13,85,http://www.imdb.com/title/tt0149624/?ref_=fn_tt_tt_1,183,11388,5.8
2,PG-13,23,http://www.imdb.com/title/tt1007018/?ref_=fn_tt_tt_1,11,2941,5.5
3,R,220,http://www.imdb.com/title/tt1622547/?ref_=fn_tt_tt_1,122,77935,6.1
7,PG-13,360,http://www.imdb.com/title/tt1336608/?ref_=fn_tt_tt_1,356,61995,5.9
0,R,109,http://www.imdb.com/title/tt0111686/?ref_=fn_tt_tt_1,271,38191,6.4
4,R,166,http://www.imdb.com/title/tt0244244/?ref_=fn_tt_tt_1,543,155532,6.5
1,PG-13,54,http://www.imdb.com/title/tt1592873/?ref_=fn_tt_tt_1,111,45144,4.3
3,R,41,http://www.imdb.com/title/tt0283503/?ref_=fn_tt_tt_1,48,5049,6.4
3,R,232,http://www.imdb.com/title/tt0910936/?ref_=fn_tt_tt_1,374,255257,7
1,R,83,http://www.imdb.com/title/tt0119468/?ref_=fn_tt_tt_1,143,50653,6.6
7,R,291,http://www.imdb.com/title/tt1605630/?ref_=fn_tt_tt_1,181,172112,6.7
0,Not Rated,192,http://www.imdb.com/title/tt0290673/?ref_=fn_tt_tt_1,664,87244,7.4
0,R,224,http://www.imdb.com/title/tt0289043/?ref_=fn_tt_tt_1,1441,297250,7.6
3,R,202,http://www.imdb.com/title/tt0425210/?ref_=fn_tt_tt_1,1014,524313,7.8
0,R,336,http://www.imdb.com/title/tt2388715/?ref_=fn_tt_tt_1,339,85688,6.5
0,Not Rated,66,http://www.imdb.com/title/tt0756683/?ref_=fn_tt_tt_1,638,129799,8
1,,63,http://www.imdb.com/title/tt0130444/?ref_=fn_tt_tt_1,51,5153,7.3
4,PG-13,235,http://www.imdb.com/title/tt0443274/?ref_=fn_tt_tt_1,422,127528,6.6
0,R,50,http://www.imdb.com/title/tt0113451/?ref_=fn_tt_tt_1,70,9227,5.1
1,R,16,http://www.imdb.com/title/tt0108500/?ref_=fn_tt_tt_1,78,24438,7
1,R,302,http://www.imdb.com/title/tt0870111/?ref_=fn_tt_tt_1,241,88682,7.7
4,R,27,http://www.imdb.com/title/tt0093483/?ref_=fn_tt_tt_1,37,1768,5.6
1,R,43,http://www.imdb.com/title/tt0117958/?ref_=fn_tt_tt_1,65,11369,7.2
2,,16,http://www.imdb.com/title/tt2655734/?ref_=fn_tt_tt_1,16,137,5.4
0,R,51,http://www.imdb.com/title/tt0085549/?ref_=fn_tt_tt_1,128,35172,6.1
2,PG-13,387,http://www.imdb.com/title/tt0790724/?ref_=fn_tt_tt_1,896,453153,7
0,R,110,http://www.imdb.com/title/tt1714209/?ref_=fn_tt_tt_1,180,31414,4.3
1,R,54,http://www.imdb.com/title/tt0119448/?ref_=fn_tt_tt_1,68,9171,7.8
0,R,226,http://www.imdb.com/title/tt0320691/?ref_=fn_tt_tt_1,806,208092,7
4,R,107,http://www.imdb.com/title/tt2637294/?ref_=fn_tt_tt_1,96,28159,5.1
4,R,64,http://www.imdb.com/title/tt0147004/?ref_=fn_tt_tt_1,160,13892,7
0,PG,107,http://www.imdb.com/title/tt0188640/?ref_=fn_tt_tt_1,140,5442,6
0,PG,63,http://www.imdb.com/title/tt0961097/?ref_=fn_tt_tt_1,40,15790,6.8
1,R,1,http://www.imdb.com/title/tt2275671/?ref_=fn_tt_tt_1,1,197,6.9
2,R,259,http://www.imdb.com/title/tt1017451/?ref_=fn_tt_tt_1,129,39260,6.6
1,PG-13,169,http://www.imdb.com/title/tt0327162/?ref_=fn_tt_tt_1,407,49739,5.2
4,PG,107,http://www.imdb.com/title/tt0785006/?ref_=fn_tt_tt_1,57,16271,5.4
0,X,252,http://www.imdb.com/title/tt0092991/?ref_=fn_tt_tt_1,537,113451,7.8
1,R,23,http://www.imdb.com/title/tt3212232/?ref_=fn_tt_tt_1,50,4510,5.2
2,R,198,http://www.imdb.com/title/tt1034331/?ref_=fn_tt_tt_1,248,73368,6
1,Unrated,51,http://www.imdb.com/title/tt0206226/?ref_=fn_tt_tt_1,93,4617,6.3
2,PG-13,362,http://www.imdb.com/title/tt0421715/?ref_=fn_tt_tt_1,822,459346,7.8
0,PG,119,http://www.imdb.com/title/tt0070735/?ref_=fn_tt_tt_1,252,175607,8.3
1,R,80,http://www.imdb.com/title/tt0118883/?ref_=fn_tt_tt_1,162,76099,6.7
0,Unrated,100,http://www.imdb.com/title/tt0342272/?ref_=fn_tt_tt_1,58,9003,6.6
0,R,50,http://www.imdb.com/title/tt0422861/?ref_=fn_tt_tt_1,56,5494,5.6
2,R,21,http://www.imdb.com/title/tt1151410/?ref_=fn_tt_tt_1,14,2280,5.9
0,R,113,http://www.imdb.com/title/tt0144214/?ref_=fn_tt_tt_1,274,42705,6.3
4,R,134,http://www.imdb.com/title/tt0117951/?ref_=fn_tt_tt_1,514,469561,8.2
1,PG,11,http://www.imdb.com/title/tt0098519/?ref_=fn_tt_tt_1,35,7470,5.5
1,,21,http://www.imdb.com/title/tt4511566/?ref_=fn_tt_tt_1,14,928,3.4
1,PG-13,221,http://www.imdb.com/title/tt0162222/?ref_=fn_tt_tt_1,1051,394317,7.7
3,,10,http://www.imdb.com/title/tt0449000/?ref_=fn_tt_tt_1,14,480,5.8
1,PG-13,130,http://www.imdb.com/title/tt0335121/?ref_=fn_tt_tt_1,191,22449,4.8
2,PG-13,35,http://www.imdb.com/title/tt1001562/?ref_=fn_tt_tt_1,20,5463,3.1
2,R,51,http://www.imdb.com/title/tt0094947/?ref_=fn_tt_tt_1,286,105692,7.7
1,R,173,http://www.imdb.com/title/tt0245574/?ref_=fn_tt_tt_1,385,91377,7.7
0,,,http://www.imdb.com/title/tt1128219/?ref_=fn_tt_tt_1,,118,5.2
1,R,217,http://www.imdb.com/title/tt0405422/?ref_=fn_tt_tt_1,546,313797,7.1
0,PG,113,http://www.imdb.com/title/tt1762399/?ref_=fn_tt_tt_1,66,8913,5.2
7,PG-13,62,http://www.imdb.com/title/tt0979434/?ref_=fn_tt_tt_1,30,7991,4.9
2,R,280,http://www.imdb.com/title/tt1095217/?ref_=fn_tt_tt_1,212,64944,6.7
0,PG-13,121,http://www.imdb.com/title/tt0168786/?ref_=fn_tt_tt_1,159,26493,7.3
6,R,1,http://www.imdb.com/title/tt2111292/?ref_=fn_tt_tt_1,5,53,4.3
1,PG-13,355,http://www.imdb.com/title/tt2209764/?ref_=fn_tt_tt_1,462,172707,6.3
3,PG-13,47,http://www.imdb.com/title/tt0399862/?ref_=fn_tt_tt_1,148,4360,7
0,PG-13,208,http://www.imdb.com/title/tt0286106/?ref_=fn_tt_tt_1,2335,271592,6.7
0,PG-13,108,http://www.imdb.com/title/tt0120484/?ref_=fn_tt_tt_1,300,119450,6.1
0,PG,78,http://www.imdb.com/title/tt2788732/?ref_=fn_tt_tt_1,6,408,7.3
1,PG-13,127,http://www.imdb.com/title/tt0337921/?ref_=fn_tt_tt_1,355,79141,6.5
1,PG-13,64,http://www.imdb.com/title/tt0090357/?ref_=fn_tt_tt_1,86,14870,6.8
1,PG-13,164,http://www.imdb.com/title/tt0064116/?ref_=fn_tt_tt_1,565,216005,8.6
0,PG-13,12,http://www.imdb.com/title/tt2800038/?ref_=fn_tt_tt_1,56,1900,4.4
1,R,249,http://www.imdb.com/title/tt1440292/?ref_=fn_tt_tt_1,100,65877,7.3
5,R,83,http://www.imdb.com/title/tt1092633/?ref_=fn_tt_tt_1,59,17790,5.8
3,R,56,http://www.imdb.com/title/tt0114279/?ref_=fn_tt_tt_1,88,11612,7.5
0,,46,http://www.imdb.com/title/tt3104930/?ref_=fn_tt_tt_1,9,794,4.1
0,R,363,http://www.imdb.com/title/tt0468492/?ref_=fn_tt_tt_1,279,68883,7
0,G,91,http://www.imdb.com/title/tt1615918/?ref_=fn_tt_tt_1,56,22838,4.4
1,PG,95,http://www.imdb.com/title/tt0385726/?ref_=fn_tt_tt_1,145,34910,7.2
0,R,37,http://www.imdb.com/title/tt0118301/?ref_=fn_tt_tt_1,106,11729,6
3,PG,139,http://www.imdb.com/title/tt0410377/?ref_=fn_tt_tt_1,110,28109,6
2,R,95,http://www.imdb.com/title/tt0227984/?ref_=fn_tt_tt_1,167,42876,6.3
0,PG-13,247,http://www.imdb.com/title/tt0370263/?ref_=fn_tt_tt_1,1283,143628,5.6
3,Not Rated,166,http://www.imdb.com/title/tt3504048/?ref_=fn_tt_tt_1,83,23323,6.8
0,PG-13,20,http://www.imdb.com/title/tt0098625/?ref_=fn_tt_tt_1,42,17349,6
0,,4,http://www.imdb.com/title/tt3856124/?ref_=fn_tt_tt_1,4,80,5.7
6,R,145,http://www.imdb.com/title/tt0163651/?ref_=fn_tt_tt_1,789,315549,7
4,,94,http://www.imdb.com/title/tt3547740/?ref_=fn_tt_tt_1,27,15060,7.4
0,R,161,http://www.imdb.com/title/tt0264616/?ref_=fn_tt_tt_1,463,59982,7.3
0,Unrated,61,http://www.imdb.com/title/tt1294161/?ref_=fn_tt_tt_1,10,1516,6.3
0,R,116,http://www.imdb.com/title/tt0116209/?ref_=fn_tt_tt_1,457,142067,7.4
1,PG-13,41,http://www.imdb.com/title/tt2378281/?ref_=fn_tt_tt_1,81,22105,7.6
1,GP,87,http://www.imdb.com/title/tt0067756/?ref_=fn_tt_tt_1,199,20678,6.7
0,R,144,http://www.imdb.com/title/tt0151804/?ref_=fn_tt_tt_1,621,200293,7.8
6,PG-13,,http://www.imdb.com/title/tt0826751/?ref_=fn_tt_tt_1,1,293,3.4
1,PG-13,31,http://www.imdb.com/title/tt1319716/?ref_=fn_tt_tt_1,16,1250,5.4
5,R,488,http://www.imdb.com/title/tt1706620/?ref_=fn_tt_tt_1,514,181472,7
3,R,1,http://www.imdb.com/title/tt1056477/?ref_=fn_tt_tt_1,6,257,7.3
1,PG-13,122,http://www.imdb.com/title/tt1645080/?ref_=fn_tt_tt_1,71,45293,6.6
0,R,328,http://www.imdb.com/title/tt2401878/?ref_=fn_tt_tt_1,140,31489,7.3
0,R,255,http://www.imdb.com/title/tt1790886/?ref_=fn_tt_tt_1,177,106790,6.2
3,PG,161,http://www.imdb.com/title/tt0494238/?ref_=fn_tt_tt_1,110,60232,6.1
1,PG-13,287,http://www.imdb.com/title/tt0362478/?ref_=fn_tt_tt_1,376,76303,5.6
11,PG-13,134,http://www.imdb.com/title/tt0398165/?ref_=fn_tt_tt_1,316,130070,6.4
1,R,51,http://www.imdb.com/title/tt0280477/?ref_=fn_tt_tt_1,138,8000,7.2
0,PG-13,115,http://www.imdb.com/title/tt0770802/?ref_=fn_tt_tt_1,69,22457,8.5
2,PG-13,81,http://www.imdb.com/title/tt0217630/?ref_=fn_tt_tt_1,158,23076,5.3
0,,1,http://www.imdb.com/title/tt0283465/?ref_=fn_tt_tt_1,2,97,7.1
0,,44,http://www.imdb.com/title/tt0378906/?ref_=fn_tt_tt_1,28,1747,7.5
0,PG,210,http://www.imdb.com/title/tt2267968/?ref_=fn_tt_tt_1,145,64322,7.2
1,R,11,http://www.imdb.com/title/tt0108000/?ref_=fn_tt_tt_1,28,2039,7.2
2,R,20,http://www.imdb.com/title/tt0449999/?ref_=fn_tt_tt_1,264,13998,6
2,R,94,http://www.imdb.com/title/tt0116908/?ref_=fn_tt_tt_1,285,60508,6.7
1,R,174,http://www.imdb.com/title/tt0248667/?ref_=fn_tt_tt_1,386,79186,6.8
6,PG-13,,http://www.imdb.com/title/tt1131732/?ref_=fn_tt_tt_1,2,215,4.5
2,R,66,http://www.imdb.com/title/tt0331953/?ref_=fn_tt_tt_1,201,23823,5.6
0,PG,25,http://www.imdb.com/title/tt0160216/?ref_=fn_tt_tt_1,20,781,6.3
0,PG,2,http://www.imdb.com/title/tt0083113/?ref_=fn_tt_tt_1,21,892,5.2
0,R,372,http://www.imdb.com/title/tt0206634/?ref_=fn_tt_tt_1,1206,361767,7.9
2,R,8,http://www.imdb.com/title/tt0110399/?ref_=fn_tt_tt_1,26,3924,5.8
1,PG-13,145,http://www.imdb.com/title/tt0199753/?ref_=fn_tt_tt_1,348,47612,5.7
3,PG,56,http://www.imdb.com/title/tt0106226/?ref_=fn_tt_tt_1,150,36267,7.2
0,PG-13,73,http://www.imdb.com/title/tt1152822/?ref_=fn_tt_tt_1,23,5695,6.4
1,Not Rated,260,http://www.imdb.com/title/tt0017136/?ref_=fn_tt_tt_1,413,111841,8.3
3,R,205,http://www.imdb.com/title/tt0333766/?ref_=fn_tt_tt_1,978,187595,7.6
0,PG,46,http://www.imdb.com/title/tt0361696/?ref_=fn_tt_tt_1,212,22649,5.9
1,PG-13,75,http://www.imdb.com/title/tt0296166/?ref_=fn_tt_tt_1,109,6000,7
0,PG,285,http://www.imdb.com/title/tt0479143/?ref_=fn_tt_tt_1,962,162130,7.2
0,,4,http://www.imdb.com/title/tt2911342/?ref_=fn_tt_tt_1,18,2169,6.4
0,R,79,http://www.imdb.com/title/tt0120696/?ref_=fn_tt_tt_1,126,26893,5.8
2,R,22,http://www.imdb.com/title/tt0322700/?ref_=fn_tt_tt_1,40,1618,5.4
1,R,131,http://www.imdb.com/title/tt0105695/?ref_=fn_tt_tt_1,495,277505,8.3
1,PG-13,178,http://www.imdb.com/title/tt1075747/?ref_=fn_tt_tt_1,176,45729,4.7
0,PG-13,18,http://www.imdb.com/title/tt0810928/?ref_=fn_tt_tt_1,29,1573,5.9
0,R,160,http://www.imdb.com/title/tt0162650/?ref_=fn_tt_tt_1,301,58416,5.9
0,G,41,http://www.imdb.com/title/tt0213203/?ref_=fn_tt_tt_1,49,8146,6.1
1,R,161,http://www.imdb.com/title/tt1020530/?ref_=fn_tt_tt_1,357,57811,6.8
0,Not Rated,127,http://www.imdb.com/title/tt0056592/?ref_=fn_tt_tt_1,471,215086,8.4
0,PG,165,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,642,210390,6.7
3,R,50,http://www.imdb.com/title/tt0116324/?ref_=fn_tt_tt_1,105,15088,6.8
7,R,391,http://www.imdb.com/title/tt1355683/?ref_=fn_tt_tt_1,289,115216,7
0,PG,384,http://www.imdb.com/title/tt2245084/?ref_=fn_tt_tt_1,433,279093,7.9
1,PG-13,66,http://www.imdb.com/title/tt0180052/?ref_=fn_tt_tt_1,164,20295,3.8
0,PG,49,http://www.imdb.com/title/tt0453494/?ref_=fn_tt_tt_1,66,6562,5.6
1,R,111,http://www.imdb.com/title/tt0375920/?ref_=fn_tt_tt_1,260,31433,6.4
0,G,70,http://www.imdb.com/title/tt0158811/?ref_=fn_tt_tt_1,100,14637,6.2
0,R,147,http://www.imdb.com/title/tt0086250/?ref_=fn_tt_tt_1,851,537442,8.3
0,R,96,http://www.imdb.com/title/tt0089880/?ref_=fn_tt_tt_1,217,117606,6.4
2,PG,20,http://www.imdb.com/title/tt0077531/?ref_=fn_tt_tt_1,35,5561,6.4
5,PG-13,4,http://www.imdb.com/title/tt1070781/?ref_=fn_tt_tt_1,3,553,5.2
1,R,182,http://www.imdb.com/title/tt1316536/?ref_=fn_tt_tt_1,104,27781,6.7
1,PG-13,107,http://www.imdb.com/title/tt1032815/?ref_=fn_tt_tt_1,80,28209,5.3
